unit,function,size,flags,build,module_sha256,classification,address,hit_count,similarity,relocation_masked_sha256,unavailable_reason
directdraw,DDGetDDInterface,38,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,5d801148f47ad75b7129e103ddbcfc4a524827fc206325e61a0baab76a9a149c,
directdraw,DDGetDDInterface,38,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,5d801148f47ad75b7129e103ddbcfc4a524827fc206325e61a0baab76a9a149c,
directdraw,DDGetDDInterface,38,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,5d801148f47ad75b7129e103ddbcfc4a524827fc206325e61a0baab76a9a149c,
directdraw,DDGetDDInterface,38,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,5d801148f47ad75b7129e103ddbcfc4a524827fc206325e61a0baab76a9a149c,
directdraw,DDGetDDInterface,38,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,5d801148f47ad75b7129e103ddbcfc4a524827fc206325e61a0baab76a9a149c,
directdraw,DDGetDDInterface,38,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,5d801148f47ad75b7129e103ddbcfc4a524827fc206325e61a0baab76a9a149c,no-text-section
directdraw,DDGetDDInterface,38,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,5d801148f47ad75b7129e103ddbcfc4a524827fc206325e61a0baab76a9a149c,protected-executable
directdraw,DDGetPaletteEntries,50,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,relocation-equivalent,0040f6e0,1,1.000000,560e5edd93a18f75a9c3027c66f7962e917aaa341bd450cc2fc542276788299c,
directdraw,DDGetPaletteEntries,50,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f380,1,1.000000,560e5edd93a18f75a9c3027c66f7962e917aaa341bd450cc2fc542276788299c,
directdraw,DDGetPaletteEntries,50,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f380,1,1.000000,560e5edd93a18f75a9c3027c66f7962e917aaa341bd450cc2fc542276788299c,
directdraw,DDGetPaletteEntries,50,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,relocation-equivalent,0040f380,1,1.000000,560e5edd93a18f75a9c3027c66f7962e917aaa341bd450cc2fc542276788299c,
directdraw,DDGetPaletteEntries,50,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f380,1,1.000000,560e5edd93a18f75a9c3027c66f7962e917aaa341bd450cc2fc542276788299c,
directdraw,DDGetPaletteEntries,50,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,560e5edd93a18f75a9c3027c66f7962e917aaa341bd450cc2fc542276788299c,no-text-section
directdraw,DDGetPaletteEntries,50,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,560e5edd93a18f75a9c3027c66f7962e917aaa341bd450cc2fc542276788299c,protected-executable
directdraw,DDGetSurfaceCaps,35,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,eadfde21ed070b40b3cef45111c164ab9d942f8c815ac9bcf1532287ae85894e,
directdraw,DDGetSurfaceCaps,35,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,eadfde21ed070b40b3cef45111c164ab9d942f8c815ac9bcf1532287ae85894e,
directdraw,DDGetSurfaceCaps,35,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,eadfde21ed070b40b3cef45111c164ab9d942f8c815ac9bcf1532287ae85894e,
directdraw,DDGetSurfaceCaps,35,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,eadfde21ed070b40b3cef45111c164ab9d942f8c815ac9bcf1532287ae85894e,
directdraw,DDGetSurfaceCaps,35,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,eadfde21ed070b40b3cef45111c164ab9d942f8c815ac9bcf1532287ae85894e,
directdraw,DDGetSurfaceCaps,35,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,eadfde21ed070b40b3cef45111c164ab9d942f8c815ac9bcf1532287ae85894e,no-text-section
directdraw,DDGetSurfaceCaps,35,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,eadfde21ed070b40b3cef45111c164ab9d942f8c815ac9bcf1532287ae85894e,protected-executable
directdraw,DDGetSurfaceDescription,51,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,relocation-equivalent,0040f4e0,1,1.000000,7774abf7cc9a57a7449d030eb0ad43af3935bd017f23544cda705d60e1e03989,
directdraw,DDGetSurfaceDescription,51,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f180,1,1.000000,7774abf7cc9a57a7449d030eb0ad43af3935bd017f23544cda705d60e1e03989,
directdraw,DDGetSurfaceDescription,51,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f180,1,1.000000,7774abf7cc9a57a7449d030eb0ad43af3935bd017f23544cda705d60e1e03989,
directdraw,DDGetSurfaceDescription,51,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,relocation-equivalent,0040f180,1,1.000000,7774abf7cc9a57a7449d030eb0ad43af3935bd017f23544cda705d60e1e03989,
directdraw,DDGetSurfaceDescription,51,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f180,1,1.000000,7774abf7cc9a57a7449d030eb0ad43af3935bd017f23544cda705d60e1e03989,
directdraw,DDGetSurfaceDescription,51,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,7774abf7cc9a57a7449d030eb0ad43af3935bd017f23544cda705d60e1e03989,no-text-section
directdraw,DDGetSurfaceDescription,51,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,7774abf7cc9a57a7449d030eb0ad43af3935bd017f23544cda705d60e1e03989,protected-executable
directdraw,DDGetSurfacePalette,35,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,dd425b5cef6417b897fdb6c7eaff966449cdf39913bb7cd74b1c9d7081ef0371,
directdraw,DDGetSurfacePalette,35,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,dd425b5cef6417b897fdb6c7eaff966449cdf39913bb7cd74b1c9d7081ef0371,
directdraw,DDGetSurfacePalette,35,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,dd425b5cef6417b897fdb6c7eaff966449cdf39913bb7cd74b1c9d7081ef0371,
directdraw,DDGetSurfacePalette,35,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,dd425b5cef6417b897fdb6c7eaff966449cdf39913bb7cd74b1c9d7081ef0371,
directdraw,DDGetSurfacePalette,35,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,dd425b5cef6417b897fdb6c7eaff966449cdf39913bb7cd74b1c9d7081ef0371,
directdraw,DDGetSurfacePalette,35,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,dd425b5cef6417b897fdb6c7eaff966449cdf39913bb7cd74b1c9d7081ef0371,no-text-section
directdraw,DDGetSurfacePalette,35,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,dd425b5cef6417b897fdb6c7eaff966449cdf39913bb7cd74b1c9d7081ef0371,protected-executable
directdraw,DDLockSurface,79,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,relocation-equivalent,0040f460,1,1.000000,db1e8cef0a742989a7e7cca67847e9bd9f25abdc778aaedd682a4c182c37395a,
directdraw,DDLockSurface,79,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f100,1,1.000000,db1e8cef0a742989a7e7cca67847e9bd9f25abdc778aaedd682a4c182c37395a,
directdraw,DDLockSurface,79,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f100,1,1.000000,db1e8cef0a742989a7e7cca67847e9bd9f25abdc778aaedd682a4c182c37395a,
directdraw,DDLockSurface,79,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,relocation-equivalent,0040f100,1,1.000000,db1e8cef0a742989a7e7cca67847e9bd9f25abdc778aaedd682a4c182c37395a,
directdraw,DDLockSurface,79,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f100,1,1.000000,db1e8cef0a742989a7e7cca67847e9bd9f25abdc778aaedd682a4c182c37395a,
directdraw,DDLockSurface,79,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,db1e8cef0a742989a7e7cca67847e9bd9f25abdc778aaedd682a4c182c37395a,no-text-section
directdraw,DDLockSurface,79,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,db1e8cef0a742989a7e7cca67847e9bd9f25abdc778aaedd682a4c182c37395a,protected-executable
directdraw,DDReleaseClipper,30,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,78598d5b0416ca80f4bc3698aa0f7c5f2d3cb593ccfdf2ebe016f2a82bbe4b4b,
directdraw,DDReleaseClipper,30,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,78598d5b0416ca80f4bc3698aa0f7c5f2d3cb593ccfdf2ebe016f2a82bbe4b4b,
directdraw,DDReleaseClipper,30,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,78598d5b0416ca80f4bc3698aa0f7c5f2d3cb593ccfdf2ebe016f2a82bbe4b4b,
directdraw,DDReleaseClipper,30,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,78598d5b0416ca80f4bc3698aa0f7c5f2d3cb593ccfdf2ebe016f2a82bbe4b4b,
directdraw,DDReleaseClipper,30,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,78598d5b0416ca80f4bc3698aa0f7c5f2d3cb593ccfdf2ebe016f2a82bbe4b4b,
directdraw,DDReleaseClipper,30,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,78598d5b0416ca80f4bc3698aa0f7c5f2d3cb593ccfdf2ebe016f2a82bbe4b4b,no-text-section
directdraw,DDReleaseClipper,30,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,78598d5b0416ca80f4bc3698aa0f7c5f2d3cb593ccfdf2ebe016f2a82bbe4b4b,protected-executable
directdraw,DDReleaseDC,35,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,8e88e2a8938d700804a79448702d7ca0e9bd262bdf2a5dfee8fb29ed8708fdcb,
directdraw,DDReleaseDC,35,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,8e88e2a8938d700804a79448702d7ca0e9bd262bdf2a5dfee8fb29ed8708fdcb,
directdraw,DDReleaseDC,35,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,8e88e2a8938d700804a79448702d7ca0e9bd262bdf2a5dfee8fb29ed8708fdcb,
directdraw,DDReleaseDC,35,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,8e88e2a8938d700804a79448702d7ca0e9bd262bdf2a5dfee8fb29ed8708fdcb,
directdraw,DDReleaseDC,35,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,8e88e2a8938d700804a79448702d7ca0e9bd262bdf2a5dfee8fb29ed8708fdcb,
directdraw,DDReleaseDC,35,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,8e88e2a8938d700804a79448702d7ca0e9bd262bdf2a5dfee8fb29ed8708fdcb,no-text-section
directdraw,DDReleaseDC,35,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,8e88e2a8938d700804a79448702d7ca0e9bd262bdf2a5dfee8fb29ed8708fdcb,protected-executable
directdraw,DDReleasePalette,30,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,relocation-equivalent,0040f720,1,1.000000,8f23817c93b5397f4a48e24fbaacd9545ab6aad63310bcbd9a83e395b4565072,
directdraw,DDReleasePalette,30,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f3c0,1,1.000000,8f23817c93b5397f4a48e24fbaacd9545ab6aad63310bcbd9a83e395b4565072,
directdraw,DDReleasePalette,30,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f3c0,1,1.000000,8f23817c93b5397f4a48e24fbaacd9545ab6aad63310bcbd9a83e395b4565072,
directdraw,DDReleasePalette,30,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,relocation-equivalent,0040f3c0,1,1.000000,8f23817c93b5397f4a48e24fbaacd9545ab6aad63310bcbd9a83e395b4565072,
directdraw,DDReleasePalette,30,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f3c0,1,1.000000,8f23817c93b5397f4a48e24fbaacd9545ab6aad63310bcbd9a83e395b4565072,
directdraw,DDReleasePalette,30,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,8f23817c93b5397f4a48e24fbaacd9545ab6aad63310bcbd9a83e395b4565072,no-text-section
directdraw,DDReleasePalette,30,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,8f23817c93b5397f4a48e24fbaacd9545ab6aad63310bcbd9a83e395b4565072,protected-executable
directdraw,DDReleaseSurface,79,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,relocation-equivalent,0040f520,1,1.000000,f7fdfa1be54c8d1f5efc90f169e3b36c880c08a5de9f81459594d83ecdba514b,
directdraw,DDReleaseSurface,79,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f1c0,1,1.000000,f7fdfa1be54c8d1f5efc90f169e3b36c880c08a5de9f81459594d83ecdba514b,
directdraw,DDReleaseSurface,79,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f1c0,1,1.000000,f7fdfa1be54c8d1f5efc90f169e3b36c880c08a5de9f81459594d83ecdba514b,
directdraw,DDReleaseSurface,79,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,relocation-equivalent,0040f1c0,1,1.000000,f7fdfa1be54c8d1f5efc90f169e3b36c880c08a5de9f81459594d83ecdba514b,
directdraw,DDReleaseSurface,79,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f1c0,1,1.000000,f7fdfa1be54c8d1f5efc90f169e3b36c880c08a5de9f81459594d83ecdba514b,
directdraw,DDReleaseSurface,79,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,f7fdfa1be54c8d1f5efc90f169e3b36c880c08a5de9f81459594d83ecdba514b,no-text-section
directdraw,DDReleaseSurface,79,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,f7fdfa1be54c8d1f5efc90f169e3b36c880c08a5de9f81459594d83ecdba514b,protected-executable
directdraw,DDRestoreSurface,30,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,relocation-equivalent,0040f570,1,1.000000,c64e2d0c6ecedae04e3303f207708517f93e4c3a69b0d7362aab90870f5c46e7,
directdraw,DDRestoreSurface,30,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f210,1,1.000000,c64e2d0c6ecedae04e3303f207708517f93e4c3a69b0d7362aab90870f5c46e7,
directdraw,DDRestoreSurface,30,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f210,1,1.000000,c64e2d0c6ecedae04e3303f207708517f93e4c3a69b0d7362aab90870f5c46e7,
directdraw,DDRestoreSurface,30,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,relocation-equivalent,0040f210,1,1.000000,c64e2d0c6ecedae04e3303f207708517f93e4c3a69b0d7362aab90870f5c46e7,
directdraw,DDRestoreSurface,30,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f210,1,1.000000,c64e2d0c6ecedae04e3303f207708517f93e4c3a69b0d7362aab90870f5c46e7,
directdraw,DDRestoreSurface,30,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,c64e2d0c6ecedae04e3303f207708517f93e4c3a69b0d7362aab90870f5c46e7,no-text-section
directdraw,DDRestoreSurface,30,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,c64e2d0c6ecedae04e3303f207708517f93e4c3a69b0d7362aab90870f5c46e7,protected-executable
directdraw,DDSetClipper,35,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,4f2df13aa4c6c799b23dd99337aaa83173ff61f408ef4a7f8557c92207a18ee5,
directdraw,DDSetClipper,35,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,4f2df13aa4c6c799b23dd99337aaa83173ff61f408ef4a7f8557c92207a18ee5,
directdraw,DDSetClipper,35,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,4f2df13aa4c6c799b23dd99337aaa83173ff61f408ef4a7f8557c92207a18ee5,
directdraw,DDSetClipper,35,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,4f2df13aa4c6c799b23dd99337aaa83173ff61f408ef4a7f8557c92207a18ee5,
directdraw,DDSetClipper,35,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,4f2df13aa4c6c799b23dd99337aaa83173ff61f408ef4a7f8557c92207a18ee5,
directdraw,DDSetClipper,35,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,4f2df13aa4c6c799b23dd99337aaa83173ff61f408ef4a7f8557c92207a18ee5,no-text-section
directdraw,DDSetClipper,35,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,4f2df13aa4c6c799b23dd99337aaa83173ff61f408ef4a7f8557c92207a18ee5,protected-executable
directdraw,DDSetClipperList,40,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,93b65f2d0ed35dedd7110c57cc7d1149db06c02358efdd30bdb7b86169939384,
directdraw,DDSetClipperList,40,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,93b65f2d0ed35dedd7110c57cc7d1149db06c02358efdd30bdb7b86169939384,
directdraw,DDSetClipperList,40,/O2 /Ob2 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,93b65f2d0ed35dedd7110c57cc7d1149db06c02358efdd30bdb7b86169939384,
directdraw,DDSetClipperList,40,/O2 /Ob2 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,93b65f2d0ed35dedd7110c57cc7d1149db06c02358efdd30bdb7b86169939384,
directdraw,DDSetClipperList,40,/O2 /Ob2 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,93b65f2d0ed35dedd7110c57cc7d1149db06c02358efdd30bdb7b86169939384,
directdraw,DDSetClipperList,40,/O2 /Ob2 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,93b65f2d0ed35dedd7110c57cc7d1149db06c02358efdd30bdb7b86169939384,no-text-section
directdraw,DDSetClipperList,40,/O2 /Ob2 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,93b65f2d0ed35dedd7110c57cc7d1149db06c02358efdd30bdb7b86169939384,protected-executable
directdraw,DDSetPaletteEntries,50,/O2 /Ob2 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,relocation-equivalent,0040f6a0,1,1.000000,e1a99fa7fffde852d88806c64d0c2a7a8ef77c04c1e754bfdecc8b0a5ec57e52,
directdraw,DDSetPaletteEntries,50,/O2 /Ob2 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f340,1,1.000000,e1a99fa7fffde852d88806c64d0c2a7a8ef77c04c1e754bfdecc8b0a5ec57e52,
