function,size,flags,build,module_sha256,classification,address,hit_count,similarity,relocation_masked_sha256,unavailable_reason
DDCreateRasterSurface,110,/O2 /Ob1 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,0ccfe59285d71b95f19e7f3b4d2728727107f5b0f4f0f2f768b3ec9a02ff42fe,
DDCreateRasterSurface,110,/O2 /Ob1 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,0ccfe59285d71b95f19e7f3b4d2728727107f5b0f4f0f2f768b3ec9a02ff42fe,
DDCreateRasterSurface,110,/O2 /Ob1 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,0ccfe59285d71b95f19e7f3b4d2728727107f5b0f4f0f2f768b3ec9a02ff42fe,
DDCreateRasterSurface,110,/O2 /Ob1 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,0ccfe59285d71b95f19e7f3b4d2728727107f5b0f4f0f2f768b3ec9a02ff42fe,
DDCreateRasterSurface,110,/O2 /Ob1 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,0ccfe59285d71b95f19e7f3b4d2728727107f5b0f4f0f2f768b3ec9a02ff42fe,no-text-section
DDCreateRasterSurface,110,/O2 /Ob1 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,0ccfe59285d71b95f19e7f3b4d2728727107f5b0f4f0f2f768b3ec9a02ff42fe,protected-executable
DDCreateSurface,74,/O2 /Ob1 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,relocation-equivalent,0040f410,1,1.000000,c68b6dce35f046978717604c40ce9c29e319ccb5bc7e005dfdfc3eb22d2e4137,
DDCreateSurface,74,/O2 /Ob1 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f0b0,1,1.000000,c68b6dce35f046978717604c40ce9c29e319ccb5bc7e005dfdfc3eb22d2e4137,
DDCreateSurface,74,/O2 /Ob1 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f0b0,1,1.000000,c68b6dce35f046978717604c40ce9c29e319ccb5bc7e005dfdfc3eb22d2e4137,
DDCreateSurface,74,/O2 /Ob1 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,relocation-equivalent,0040f0b0,1,1.000000,c68b6dce35f046978717604c40ce9c29e319ccb5bc7e005dfdfc3eb22d2e4137,
DDCreateSurface,74,/O2 /Ob1 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,relocation-equivalent,0040f0b0,1,1.000000,c68b6dce35f046978717604c40ce9c29e319ccb5bc7e005dfdfc3eb22d2e4137,
DDCreateSurface,74,/O2 /Ob1 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,c68b6dce35f046978717604c40ce9c29e319ccb5bc7e005dfdfc3eb22d2e4137,no-text-section
DDCreateSurface,74,/O2 /Ob1 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,c68b6dce35f046978717604c40ce9c29e319ccb5bc7e005dfdfc3eb22d2e4137,protected-executable
DDCreateSurfaceInMemory,137,/O2 /Ob1 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,8e07f0b5781efdb495f5760d77633a20728312d45eb0a0b1147e45bfe3351ac9,
DDCreateSurfaceInMemory,137,/O2 /Ob1 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,8e07f0b5781efdb495f5760d77633a20728312d45eb0a0b1147e45bfe3351ac9,
DDCreateSurfaceInMemory,137,/O2 /Ob1 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,8e07f0b5781efdb495f5760d77633a20728312d45eb0a0b1147e45bfe3351ac9,
DDCreateSurfaceInMemory,137,/O2 /Ob1 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,8e07f0b5781efdb495f5760d77633a20728312d45eb0a0b1147e45bfe3351ac9,
DDCreateSurfaceInMemory,137,/O2 /Ob1 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,8e07f0b5781efdb495f5760d77633a20728312d45eb0a0b1147e45bfe3351ac9,
DDCreateSurfaceInMemory,137,/O2 /Ob1 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,8e07f0b5781efdb495f5760d77633a20728312d45eb0a0b1147e45bfe3351ac9,no-text-section
DDCreateSurfaceInMemory,137,/O2 /Ob1 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,8e07f0b5781efdb495f5760d77633a20728312d45eb0a0b1147e45bfe3351ac9,protected-executable
DDCreateZBufferSurface,118,/O2 /Ob1 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,feb4d1628db82c7ef64b63e6d82237f217261bd3cb759d534398abcde453041d,
DDCreateZBufferSurface,118,/O2 /Ob1 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,feb4d1628db82c7ef64b63e6d82237f217261bd3cb759d534398abcde453041d,
DDCreateZBufferSurface,118,/O2 /Ob1 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,feb4d1628db82c7ef64b63e6d82237f217261bd3cb759d534398abcde453041d,
DDCreateZBufferSurface,118,/O2 /Ob1 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,feb4d1628db82c7ef64b63e6d82237f217261bd3cb759d534398abcde453041d,
DDCreateZBufferSurface,118,/O2 /Ob1 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,feb4d1628db82c7ef64b63e6d82237f217261bd3cb759d534398abcde453041d,
DDCreateZBufferSurface,118,/O2 /Ob1 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,feb4d1628db82c7ef64b63e6d82237f217261bd3cb759d534398abcde453041d,no-text-section
DDCreateZBufferSurface,118,/O2 /Ob1 /G5 /MD,retail_2001_12_23,c3639d43568a1ed233be85c6b3b8129b1a4661e65717220e0514c815aa972edd,unavailable,,0,0.000000,feb4d1628db82c7ef64b63e6d82237f217261bd3cb759d534398abcde453041d,protected-executable
DDDeleteAttachedSurface,37,/O2 /Ob1 /G5 /MD,demo,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,absent-or-stripped,,0,0.000000,dfff33460506d137703a1681d6a39941bf76176901af26de731238e00cce8917,
DDDeleteAttachedSurface,37,/O2 /Ob1 /G5 /MD,gog_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,dfff33460506d137703a1681d6a39941bf76176901af26de731238e00cce8917,
DDDeleteAttachedSurface,37,/O2 /Ob1 /G5 /MD,gog_1261,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,dfff33460506d137703a1681d6a39941bf76176901af26de731238e00cce8917,
DDDeleteAttachedSurface,37,/O2 /Ob1 /G5 /MD,gog_1261_new,57a3072c2f8307de84e2f54ac58d3fcd7cf3cef18088bf0f0fdec2ac9202b2b1,absent-or-stripped,,0,0.000000,dfff33460506d137703a1681d6a39941bf76176901af26de731238e00cce8917,
DDDeleteAttachedSurface,37,/O2 /Ob1 /G5 /MD,gog_128_base,18a74ff61c65b8a2d4cfa11ffce82ad7fef022a94eaf0c2f217e479e981420d2,absent-or-stripped,,0,0.000000,dfff33460506d137703a1681d6a39941bf76176901af26de731238e00cce8917,
DDDeleteAttachedSurface,37,/O2 /Ob1 /G5 /MD,gog_128_patch,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,unavailable,,0,0.000000,dfff33460506d137703a1681d6a39941bf76176901af26de731238e00cce8917,no-text-section
